TradingDate,TradingPeriod,ParticipantCode,PointOfConnection,Unit,UTCSubmissionDate,UTCSubmissionTime,SubmissionOrder,IsLatestYesNo,DispatchableYesNo,Tranche,Megawatts,DollarsPerMegawattHour
2018-06-23,10,MRPL,ASB0661,"",2018-06-20,12:10:03.000,1,Y,"",10,0.000,0.00
2018-06-23,10,MRPL,ASB0661,"",2018-06-20,16:19:59.000,2,Y,"",1,1.118,5000.00
2018-06-23,10,MRPL,EDG0331,"",2018-06-20,12:10:03.000,1,N,"",1,2.579,5000.00
2018-06-23,10,MRPL,EDG0331,"",2018-06-20,12:10:03.000,1,Y,"",2,0.000,0.00
2018-06-23,10,MRPL,EDG0331,"",2018-06-20,12:10:03.000,1,Y,"",3,0.000,0.00
2018-06-23,10,MRPL,EDG0331,"",2018-06-20,12:10:03.000,1,Y,"",4,0.000,0.00
2018-06-23,10,MRPL,EDG0331,"",2018-06-20,12:10:03.000,1,Y,"",5,0.000,0.00
2018-06-23,10,MRPL,EDG0331,"",2018-06-20,12:10:03.000,1,Y,"",6,0.000,0.00
2018-06-23,10,MRPL,EDG0331,"",2018-06-20,12:10:03.000,1,Y,"",7,0.000,0.00
2018-06-23,10,MRPL,EDG0331,"",2018-06-20,12:10:03.000,1,Y,"",8,0.000,0.00
2018-06-23,10,MRPL,EDG0331,"",2018-06-20,12:10:03.000,1,Y,"",9,0.000,0.00
2018-06-23,10,MRPL,EDG0331,"",2018-06-20,12:10:03.000,1,Y,"",10,0.000,0.00
2018-06-23,10,MRPL,EDG0331,"",2018-06-20,16:19:59.000,2,Y,"",1,2.333,5000.00
2018-06-23,10,MRPL,KAW0111,"",2018-06-20,12:10:03.000,1,N,"",1,0.252,5000.00
2018-06-23,10,MRPL,KAW0111,"",2018-06-20,12:10:03.000,1,Y,"",2,0.000,0.00
2018-06-23,10,MRPL,KAW0111,"",2018-06-20,12:10:03.000,1,Y,"",3,0.000,0.00
2018-06-23,10,MRPL,KAW0111,"",2018-06-20,12:10:03.000,1,Y,"",4,0.000,0.00
2018-06-23,10,MRPL,KAW0111,"",2018-06-20,12:10:03.000,1,Y,"",5,0.000,0.00
2018-06-23,10,MRPL,KAW0111,"",2018-06-20,12:10:03.000,1,Y,"",6,0.000,0.00
2018-06-23,10,MRPL,KAW0111,"",2018-06-20,12:10:03.000,1,Y,"",7,0.000,0.00
2018-06-23,10,MRPL,KAW0111,"",2018-06-20,12:10:03.000,1,Y,"",8,0.000,0.00
2018-06-23,10,MRPL,KAW0111,"",2018-06-20,12:10:03.000,1,Y,"",9,0.000,0.00
2018-06-23,10,MRPL,KAW0111,"",2018-06-20,12:10:03.000,1,Y,"",10,0.000,0.00
2018-06-23,10,MRPL,KAW0111,"",2018-06-20,16:19:59.000,2,Y,"",1,0.161,5000.00
2018-06-23,10,MRPL,KIN0111,"",2018-06-20,12:10:03.000,1,N,"",1,23.000,1000.00
2018-06-23,10,MRPL,KIN0111,"",2018-06-20,12:10:03.000,1,Y,"",2,0.000,0.00
2018-06-23,10,MRPL,KIN0111,"",2018-06-20,12:10:03.000,1,Y,"",3,0.000,0.00
2018-06-23,10,MRPL,KIN0111,"",2018-06-20,12:10:03.000,1,Y,"",4,0.000,0.00
2018-06-23,10,MRPL,KIN0111,"",2018-06-20,12:10:03.000,1,Y,"",5,0.000,0.00
2018-06-23,10,MRPL,KIN0111,"",2018-06-20,12:10:03.000,1,Y,"",6,0.000,0.00
2018-06-23,10,MRPL,KIN0111,"",2018-06-20,12:10:03.000,1,Y,"",7,0.000,0.00
2018-06-23,10,MRPL,KIN0111,"",2018-06-20,12:10:03.000,1,Y,"",8,0.000,0.00
2018-06-23,10,MRPL,KIN0111,"",2018-06-20,12:10:03.000,1,Y,"",9,0.000,0.00
2018-06-23,10,MRPL,KIN0111,"",2018-06-20,12:10:03.000,1,Y,"",10,0.000,0.00
2018-06-23,10,MRPL,KIN0111,"",2018-06-20,16:20:24.000,2,N,"",1,39.000,1000.00
2018-06-23,10,MRPL,KIN0111,"",2018-06-22,03:55:55.000,3,N,"",1,26.000,1000.00
2018-06-23,10,MRPL,KIN0111,"",2018-06-22,08:30:15.000,4,Y,"",1,12.000,1000.00
2018-06-23,10,MRPL,KIN0112,"",2018-06-20,12:10:03.000,1,N,"",1,13.000,1000.00
2018-06-23,10,MRPL,KIN0112,"",2018-06-20,12:10:03.000,1,Y,"",2,0.000,0.00
2018-06-23,10,MRPL,KIN0112,"",2018-06-20,12:10:03.000,1,Y,"",3,0.000,0.00
2018-06-23,10,MRPL,KIN0112,"",2018-06-20,12:10:03.000,1,Y,"",4,0.000,0.00
2018-06-23,10,MRPL,KIN0112,"",2018-06-20,12:10:03.000,1,Y,"",5,0.000,0.00
2018-06-23,10,MRPL,KIN0112,"",2018-06-20,12:10:03.000,1,Y,"",6,0.000,0.00
2018-06-23,10,MRPL,KIN0112,"",2018-06-20,12:10:03.000,1,Y,"",7,0.000,0.00
2018-06-23,10,MRPL,KIN0112,"",2018-06-20,12:10:03.000,1,Y,"",8,0.000,0.00
2018-06-23,10,MRPL,KIN0112,"",2018-06-20,12:10:03.000,1,Y,"",9,0.000,0.00
2018-06-23,10,MRPL,KIN0112,"",2018-06-20,12:10:03.000,1,Y,"",10,0.000,0.00
2018-06-23,10,MRPL,KIN0112,"",2018-06-22,05:34:08.000,2,Y,"",1,10.000,1000.00
2018-06-23,10,MRPL,KIN0113,"",2018-06-20,12:10:03.000,1,Y,"",1,14.000,1000.00
2018-06-23,10,MRPL,KIN0113,"",2018-06-20,12:10:03.000,1,Y,"",2,0.000,0.00
2018-06-23,10,MRPL,KIN0113,"",2018-06-20,12:10:03.000,1,Y,"",3,0.000,0.00
2018-06-23,10,MRPL,KIN0113,"",2018-06-20,12:10:03.000,1,Y,"",4,0.000,0.00
2018-06-23,10,MRPL,KIN0113,"",2018-06-20,12:10:03.000,1,Y,"",5,0.000,0.00
2018-06-23,10,MRPL,KIN0113,"",2018-06-20,12:10:03.000,1,Y,"",6,0.000,0.00
2018-06-23,10,MRPL,KIN0113,"",2018-06-20,12:10:03.000,1,Y,"",7,0.000,0.00
2018-06-23,10,MRPL,KIN0113,"",2018-06-20,12:10:03.000,1,Y,"",8,0.000,0.00
2018-06-23,10,MRPL,KIN0113,"",2018-06-20,12:10:03.000,1,Y,"",9,0.000,0.00
2018-06-23,10,MRPL,KIN0113,"",2018-06-20,12:10:03.000,1,Y,"",10,0.000,0.00
2018-06-23,10,NZAB,TWI2201,"",2018-06-20,12:10:03.000,1,Y,"",1,573.000,999999.99
2018-06-23,10,NZAB,TWI2201,"",2018-06-20,12:10:03.000,1,Y,"",2,0.000,0.00
2018-06-23,10,NZAB,TWI2201,"",2018-06-20,12:10:03.000,1,Y,"",3,0.000,0.00
2018-06-23,10,NZAB,TWI2201,"",2018-06-20,12:10:03.000,1,Y,"",4,0.000,0.00
2018-06-23,10,NZAB,TWI2201,"",2018-06-20,12:10:03.000,1,Y,"",5,0.000,0.00
2018-06-23,10,NZAB,TWI2201,"",2018-06-20,12:10:03.000,1,Y,"",6,0.000,0.00
2018-06-23,10,NZAB,TWI2201,"",2018-06-20,12:10:03.000,1,Y,"",7,0.000,0.00
2018-06-23,10,NZAB,TWI2201,"",2018-06-20,12:10:03.000,1,Y,"",8,0.000,0.00
2018-06-23,10,NZAB,TWI2201,"",2018-06-20,12:10:03.000,1,Y,"",9,0.000,0.00
2018-06-23,10,NZAB,TWI2201,"",2018-06-20,12:10:03.000,1,Y,"",10,0.000,0.00
2018-06-23,10,NZSD,GLN0331,"",2018-06-20,12:10:03.000,1,Y,"",1,91.600,9997.00
2018-06-23,10,NZSD,GLN0331,"",2018-06-20,12:10:03.000,1,Y,"",2,0.000,0.00
2018-06-23,10,NZSD,GLN0331,"",2018-06-20,12:10:03.000,1,Y,"",3,0.000,0.00
2018-06-23,10,NZSD,GLN0331,"",2018-06-20,12:10:03.000,1,Y,"",4,0.000,0.00
2018-06-23,10,NZSD,GLN0331,"",2018-06-20,12:10:03.000,1,Y,"",5,0.000,0.00
2018-06-23,10,NZSD,GLN0331,"",2018-06-20,12:10:03.000,1,Y,"",6,0.000,0.00
2018-06-23,10,NZSD,GLN0331,"",2018-06-20,12:10:03.000,1,Y,"",7,0.000,0.00
2018-06-23,10,NZSD,GLN0331,"",2018-06-20,12:10:03.000,1,Y,"",8,0.000,0.00
2018-06-23,10,NZSD,GLN0331,"",2018-06-20,12:10:03.000,1,Y,"",9,0.000,0.00
2018-06-23,10,NZSD,GLN0331,"",2018-06-20,12:10:03.000,1,Y,"",10,0.000,0.00
2018-06-23,10,PPFP,WHI0111,"",2018-06-17,21:20:42.000,1,Y,"",1,30.000,1000.00
2018-06-23,10,PPFP,WHI0111,"",2018-06-17,21:20:42.000,1,Y,"",2,15.000,350.00
2018-06-23,10,PPFP,WHI0111,"",2018-06-17,21:20:42.000,1,Y,"",3,20.000,250.00
2018-06-23,10,PPFP,WHI0111,"",2018-06-17,21:20:42.000,1,Y,"",4,0.000,0.00
2018-06-23,10,PPFP,WHI0111,"",2018-06-17,21:20:42.000,1,Y,"",5,0.000,0.00
2018-06-23,10,PPFP,WHI0111,"",2018-06-17,21:20:42.000,1,Y,"",6,0.000,0.00
2018-06-23,10,PPFP,WHI0111,"",2018-06-17,21:20:42.000,1,Y,"",7,0.000,0.00
2018-06-23,10,PPFP,WHI0111,"",2018-06-17,21:20:42.000,1,Y,"",8,0.000,0.00
2018-06-23,10,PPFP,WHI0111,"",2018-06-17,21:20:42.000,1,Y,"",9,0.000,0.00
2018-06-23,10,PPFP,WHI0111,"",2018-06-17,21:20:42.000,1,Y,"",10,0.000,0.00
2018-06-23,10,PSNZ,ASB0661,"",2018-06-20,12:10:03.000,1,Y,"",1,0.000,9999.00
2018-06-23,10,PSNZ,ASB0661,"",2018-06-20,12:10:03.000,1,Y,"",2,0.000,0.00
2018-06-23,10,PSNZ,ASB0661,"",2018-06-20,12:10:03.000,1,Y,"",3,0.000,0.00
2018-06-23,10,PSNZ,ASB0661,"",2018-06-20,12:10:03.000,1,Y,"",4,0.000,0.00
2018-06-23,10,PSNZ,ASB0661,"",2018-06-20,12:10:03.000,1,Y,"",5,0.000,0.00
2018-06-23,10,PSNZ,ASB0661,"",2018-06-20,12:10:03.000,1,Y,"",6,0.000,0.00
2018-06-23,10,PSNZ,ASB0661,"",2018-06-20,12:10:03.000,1,Y,"",7,0.000,0.00
2018-06-23,10,PSNZ,ASB0661,"",2018-06-20,12:10:03.000,1,Y,"",8,0.000,0.00
2018-06-23,10,PSNZ,ASB0661,"",2018-06-20,12:10:03.000,1,Y,"",9,0.000,0.00
2018-06-23,10,PSNZ,ASB0661,"",2018-06-20,12:10:03.000,1,Y,"",10,0.000,0.00
2018-06-23,10,PUNZ,EDG0331,"",2018-06-20,12:10:03.000,1,Y,"",1,0.101,15000.00
2018-06-23,10,PUNZ,EDG0331,"",2018-06-20,12:10:03.000,1,Y,"",2,0.000,0.00
2018-06-23,10,PUNZ,EDG0331,"",2018-06-20,12:10:03.000,1,Y,"",3,0.000,0.00
2018-06-23,10,PUNZ,EDG0331,"",2018-06-20,12:10:03.000,1,Y,"",4,0.000,0.00
2018-06-23,10,PUNZ,EDG0331,"",2018-06-20,12:10:03.000,1,Y,"",5,0.000,0.00
2018-06-23,10,PUNZ,EDG0331,"",2018-06-20,12:10:03.000,1,Y,"",6,0.000,0.00
2018-06-23,10,PUNZ,EDG0331,"",2018-06-20,12:10:03.000,1,Y,"",7,0.000,0.00
2018-06-23,10,PUNZ,EDG0331,"",2018-06-20,12:10:03.000,1,Y,"",8,0.000,0.00
2018-06-23,10,PUNZ,EDG0331,"",2018-06-20,12:10:03.000,1,Y,"",9,0.000,0.00
2018-06-23,10,PUNZ,EDG0331,"",2018-06-20,12:10:03.000,1,Y,"",10,0.000,0.00
2018-06-23,10,SKOG,KAW0112,DLS0,2018-06-20,12:10:03.000,1,Y,N,1,25.000,15000.00
2018-06-23,10,SKOG,KAW0112,DLS0,2018-06-20,12:10:03.000,1,N,N,2,5.000,14000.00
2018-06-23,10,SKOG,KAW0112,DLS0,2018-06-20,12:10:03.000,1,N,N,3,0.000,1000.00
2018-06-23,10,SKOG,KAW0112,DLS0,2018-06-20,12:10:03.000,1,Y,N,4,0.000,0.00
2018-06-23,10,SKOG,KAW0112,DLS0,2018-06-20,12:10:03.000,1,Y,N,5,0.000,0.00
2018-06-23,10,SKOG,KAW0112,DLS0,2018-06-20,12:10:03.000,1,Y,N,6,0.000,0.00
2018-06-23,10,SKOG,KAW0112,DLS0,2018-06-20,12:10:03.000,1,Y,N,7,0.000,0.00
2018-06-23,10,SKOG,KAW0112,DLS0,2018-06-20,12:10:03.000,1,Y,N,8,0.000,0.00
2018-06-23,10,SKOG,KAW0112,DLS0,2018-06-20,12:10:03.000,1,Y,N,9,0.000,0.00
2018-06-23,10,SKOG,KAW0112,DLS0,2018-06-20,12:10:03.000,1,Y,N,10,0.000,0.00
2018-06-23,10,SKOG,KAW0112,DLS0,2018-06-22,03:17:57.000,2,Y,N,2,10.000,14000.00
2018-06-23,10,SKOG,KAW0112,DLS0,2018-06-22,03:17:57.000,2,Y,N,3,6.000,1000.00
2018-06-23,10,SKOG,KAW0113,DLS1,2018-06-20,12:10:04.000,1,N,Y,1,8.000,15000.00
2018-06-23,10,SKOG,KAW0113,DLS1,2018-06-20,12:10:04.000,1,Y,Y,2,0.000,151.00
2018-06-23,10,SKOG,KAW0113,DLS1,2018-06-20,12:10:04.000,1,N,Y,3,28.000,150.00
2018-06-23,10,SKOG,KAW0113,DLS1,2018-06-20,12:10:04.000,1,Y,Y,4,0.000,0.00
2018-06-23,10,SKOG,KAW0113,DLS1,2018-06-20,12:10:04.000,1,Y,Y,5,0.000,0.00
2018-06-23,10,SKOG,KAW0113,DLS1,2018-06-20,12:10:04.000,1,Y,Y,6,0.000,0.00
2018-06-23,10,SKOG,KAW0113,DLS1,2018-06-20,12:10:04.000,1,Y,Y,7,0.000,0.00
2018-06-23,10,SKOG,KAW0113,DLS1,2018-06-20,12:10:04.000,1,Y,Y,8,0.000,0.00
2018-06-23,10,SKOG,KAW0113,DLS1,2018-06-20,12:10:04.000,1,Y,Y,9,0.000,0.00
2018-06-23,10,SKOG,KAW0113,DLS1,2018-06-20,12:10:04.000,1,Y,Y,10,0.000,0.00
2018-06-23,10,SKOG,KAW0113,DLS1,2018-06-22,03:17:57.000,2,Y,Y,1,12.000,15000.00
2018-06-23,10,SKOG,KAW0113,DLS1,2018-06-22,03:17:57.000,2,Y,Y,3,56.000,150.00
2018-06-23,10,TAOM,KAW0111,"",2018-06-20,12:10:04.000,1,Y,"",1,0.100,1000.00
2018-06-23,10,TAOM,KAW0111,"",2018-06-20,12:10:04.000,1,Y,"",2,0.000,800.00
2018-06-23,10,TAOM,KAW0111,"",2018-06-20,12:10:04.000,1,Y,"",3,0.000,0.00
2018-06-23,10,TAOM,KAW0111,"",2018-06-20,12:10:04.000,1,Y,"",4,0.000,0.00
2018-06-23,10,TAOM,KAW0111,"",2018-06-20,12:10:04.000,1,Y,"",5,0.000,0.00
2018-06-23,10,TAOM,KAW0111,"",2018-06-20,12:10:04.000,1,Y,"",6,0.000,0.00
2018-06-23,10,TAOM,KAW0111,"",2018-06-20,12:10:04.000,1,Y,"",7,0.000,0.00
2018-06-23,10,TAOM,KAW0111,"",2018-06-20,12:10:04.000,1,Y,"",8,0.000,0.00
2018-06-23,10,TAOM,KAW0111,"",2018-06-20,12:10:04.000,1,Y,"",9,0.000,0.00
2018-06-23,10,TAOM,KAW0111,"",2018-06-20,12:10:04.000,1,Y,"",10,0.000,0.00
2018-06-23,10,TODD,EDG0331,"",2018-06-20,12:10:04.000,1,Y,"",1,8.191,5000.00
2018-06-23,10,TODD,EDG0331,"",2018-06-20,12:10:04.000,1,Y,"",2,0.000,0.00
2018-06-23,10,TODD,EDG0331,"",2018-06-20,12:10:04.000,1,Y,"",3,0.000,0.00
2018-06-23,10,TODD,EDG0331,"",2018-06-20,12:10:04.000,1,Y,"",4,0.000,0.00
2018-06-23,10,TODD,EDG0331,"",2018-06-20,12:10:04.000,1,Y,"",5,0.000,0.00
2018-06-23,10,TODD,EDG0331,"",2018-06-20,12:10:04.000,1,Y,"",6,0.000,0.00
2018-06-23,10,TODD,EDG0331,"",2018-06-20,12:10:04.000,1,Y,"",7,0.000,0.00
2018-06-23,10,TODD,EDG0331,"",2018-06-20,12:10:04.000,1,Y,"",8,0.000,0.00
2018-06-23,10,TODD,EDG0331,"",2018-06-20,12:10:04.000,1,Y,"",9,0.000,0.00
2018-06-23,10,TODD,EDG0331,"",2018-06-20,12:10:04.000,1,Y,"",10,0.000,0.00
2018-06-23,10,TODD,KAW0111,"",2018-06-20,12:10:04.000,1,Y,"",1,1.336,5000.00
2018-06-23,10,TODD,KAW0111,"",2018-06-20,12:10:04.000,1,Y,"",2,0.000,0.00
2018-06-23,10,TODD,KAW0111,"",2018-06-20,12:10:04.000,1,Y,"",3,0.000,0.00
2018-06-23,10,TODD,KAW0111,"",2018-06-20,12:10:04.000,1,Y,"",4,0.000,0.00
2018-06-23,10,TODD,KAW0111,"",2018-06-20,12:10:04.000,1,Y,"",5,0.000,0.00
2018-06-23,10,TODD,KAW0111,"",2018-06-20,12:10:04.000,1,Y,"",6,0.000,0.00
2018-06-23,10,TODD,KAW0111,"",2018-06-20,12:10:04.000,1,Y,"",7,0.000,0.00
2018-06-23,10,TODD,KAW0111,"",2018-06-20,12:10:04.000,1,Y,"",8,0.000,0.00
2018-06-23,10,TODD,KAW0111,"",2018-06-20,12:10:04.000,1,Y,"",9,0.000,0.00
2018-06-23,10,TODD,KAW0111,"",2018-06-20,12:10:04.000,1,Y,"",10,0.000,0.00
2018-06-23,10,TRUS,ASB0661,"",2018-06-20,12:10:04.000,1,Y,"",1,7.800,10000.00
2018-06-23,10,TRUS,ASB0661,"",2018-06-20,12:10:04.000,1,Y,"",2,0.000,0.00
2018-06-23,10,TRUS,ASB0661,"",2018-06-20,12:10:04.000,1,Y,"",3,0.000,0.00
2018-06-23,10,TRUS,ASB0661,"",2018-06-20,12:10:04.000,1,Y,"",4,0.000,0.00
2018-06-23,10,TRUS,ASB0661,"",2018-06-20,12:10:04.000,1,Y,"",5,0.000,0.00
2018-06-23,10,TRUS,ASB0661,"",2018-06-20,12:10:04.000,1,Y,"",6,0.000,0.00
2018-06-23,10,TRUS,ASB0661,"",2018-06-20,12:10:04.000,1,Y,"",7,0.000,0.00
2018-06-23,10,TRUS,ASB0661,"",2018-06-20,12:10:04.000,1,Y,"",8,0.000,0.00
2018-06-23,10,TRUS,ASB0661,"",2018-06-20,12:10:04.000,1,Y,"",9,0.000,0.00
2018-06-23,10,TRUS,ASB0661,"",2018-06-20,12:10:04.000,1,Y,"",10,0.000,0.00
2018-06-23,10,TRUS,EDG0331,"",2018-06-20,12:10:04.000,1,Y,"",1,12.800,10000.00
2018-06-23,10,TRUS,EDG0331,"",2018-06-20,12:10:04.000,1,Y,"",2,0.000,0.00
2018-06-23,10,TRUS,EDG0331,"",2018-06-20,12:10:04.000,1,Y,"",3,0.000,0.00
2018-06-23,10,TRUS,EDG0331,"",2018-06-20,12:10:04.000,1,Y,"",4,0.000,0.00
2018-06-23,10,TRUS,EDG0331,"",2018-06-20,12:10:04.000,1,Y,"",5,0.000,0.00
2018-06-23,10,TRUS,EDG0331,"",2018-06-20,12:10:04.000,1,Y,"",6,0.000,0.00
2018-06-23,10,TRUS,EDG0331,"",2018-06-20,12:10:04.000,1,Y,"",7,0.000,0.00
2018-06-23,10,TRUS,EDG0331,"",2018-06-20,12:10:04.000,1,Y,"",8,0.000,0.00
2018-06-23,10,TRUS,EDG0331,"",2018-06-20,12:10:04.000,1,Y,"",9,0.000,0.00
2018-06-23,10,TRUS,EDG0331,"",2018-06-20,12:10:04.000,1,Y,"",10,0.000,0.00
2018-06-23,10,TRUS,KAW0111,"",2018-06-20,12:10:04.000,1,Y,"",1,12.100,10000.00
2018-06-23,10,TRUS,KAW0111,"",2018-06-20,12:10:04.000,1,Y,"",2,0.000,0.00
2018-06-23,10,TRUS,KAW0111,"",2018-06-20,12:10:04.000,1,Y,"",3,0.000,0.00
2018-06-23,10,TRUS,KAW0111,"",2018-06-20,12:10:04.000,1,Y,"",4,0.000,0.00
2018-06-23,10,TRUS,KAW0111,"",2018-06-20,12:10:04.000,1,Y,"",5,0.000,0.00
2018-06-23,10,TRUS,KAW0111,"",2018-06-20,12:10:04.000,1,Y,"",6,0.000,0.00
2018-06-23,10,TRUS,KAW0111,"",2018-06-20,12:10:04.000,1,Y,"",7,0.000,0.00
2018-06-23,10,TRUS,KAW0111,"",2018-06-20,12:10:04.000,1,Y,"",8,0.000,0.00
2018-06-23,10,TRUS,KAW0111,"",2018-06-20,12:10:04.000,1,Y,"",9,0.000,0.00
2018-06-23,10,TRUS,KAW0111,"",2018-06-20,12:10:04.000,1,Y,"",10,0.000,0.00
2018-06-23,10,TRUS,MNG1101,"",2018-06-20,12:10:04.000,1,Y,"",1,3.800,10000.00
2018-06-23,10,TRUS,MNG1101,"",2018-06-20,12:10:04.000,1,Y,"",2,0.000,0.00
2018-06-23,10,TRUS,MNG1101,"",2018-06-20,12:10:04.000,1,Y,"",3,0.000,0.00
2018-06-23,10,TRUS,MNG1101,"",2018-06-20,12:10:04.000,1,Y,"",4,0.000,0.00
2018-06-23,10,TRUS,MNG1101,"",2018-06-20,12:10:04.000,1,Y,"",5,0.000,0.00
2018-06-23,10,TRUS,MNG1101,"",2018-06-20,12:10:04.000,1,Y,"",6,0.000,0.00
2018-06-23,10,TRUS,MNG1101,"",2018-06-20,12:10:04.000,1,Y,"",7,0.000,0.00
2018-06-23,10,TRUS,MNG1101,"",2018-06-20,12:10:04.000,1,Y,"",8,0.000,0.00
2018-06-23,10,TRUS,MNG1101,"",2018-06-20,12:10:04.000,1,Y,"",9,0.000,0.00
2018-06-23,10,TRUS,MNG1101,"",2018-06-20,12:10:04.000,1,Y,"",10,0.000,0.00
2018-06-23,10,WNST,TNG0111,"",2018-06-20,12:10:04.000,1,N,"",1,28.000,9997.00
2018-06-23,10,WNST,TNG0111,"",2018-06-20,12:10:04.000,1,Y,"",2,0.000,0.00
2018-06-23,10,WNST,TNG0111,"",2018-06-20,12:10:04.000,1,Y,"",3,0.000,0.00
2018-06-23,10,WNST,TNG0111,"",2018-06-20,12:10:04.000,1,Y,"",4,0.000,0.00
2018-06-23,10,WNST,TNG0111,"",2018-06-20,12:10:04.000,1,Y,"",5,0.000,0.00
2018-06-23,10,WNST,TNG0111,"",2018-06-20,12:10:04.000,1,Y,"",6,0.000,0.00
2018-06-23,10,WNST,TNG0111,"",2018-06-20,12:10:04.000,1,Y,"",7,0.000,0.00
2018-06-23,10,WNST,TNG0111,"",2018-06-20,12:10:04.000,1,Y,"",8,0.000,0.00
2018-06-23,10,WNST,TNG0111,"",2018-06-20,12:10:04.000,1,Y,"",9,0.000,0.00
2018-06-23,10,WNST,TNG0111,"",2018-06-20,12:10:04.000,1,Y,"",10,0.000,0.00
2018-06-23,10,WNST,TNG0111,"",2018-06-21,14:25:15.000,2,Y,"",1,33.062,9997.00
2018-06-23,11,CTCT,ASB0661,"",2018-06-20,12:10:03.000,1,N,"",1,3.480,2000.00
2018-06-23,11,CTCT,ASB0661,"",2018-06-20,12:10:03.000,1,Y,"",2,0.000,0.00
2018-06-23,11,CTCT,ASB0661,"",2018-06-20,12:10:03.000,1,Y,"",3,0.000,0.00
2018-06-23,11,CTCT,ASB0661,"",2018-06-20,12:10:03.000,1,Y,"",4,0.000,0.00
2018-06-23,11,CTCT,ASB0661,"",2018-06-20,12:10:03.000,1,Y,"",5,0.000,0.00
2018-06-23,11,CTCT,ASB0661,"",2018-06-20,12:10:03.000,1,Y,"",6,0.000,0.00
2018-06-23,11,CTCT,ASB0661,"",2018-06-20,12:10:03.000,1,Y,"",7,0.000,0.00
2018-06-23,11,CTCT,ASB0661,"",2018-06-20,12:10:03.000,1,Y,"",8,0.000,0.00
2018-06-23,11,CTCT,ASB0661,"",2018-06-20,12:10:03.000,1,Y,"",9,0.000,0.00
2018-06-23,11,CTCT,ASB0661,"",2018-06-20,12:10:03.000,1,Y,"",10,0.000,0.00
2018-06-23,11,CTCT,ASB0661,"",2018-06-20,13:30:12.000,2,Y,"",1,3.730,2000.00
2018-06-23,11,CTCT,EDG0331,"",2018-06-20,12:10:03.000,1,N,"",1,1.690,2000.00
2018-06-23,11,CTCT,EDG0331,"",2018-06-20,12:10:03.000,1,Y,"",2,0.000,0.00
2018-06-23,11,CTCT,EDG0331,"",2018-06-20,12:10:03.000,1,Y,"",3,0.000,0.00
2018-06-23,11,CTCT,EDG0331,"",2018-06-20,12:10:03.000,1,Y,"",4,0.000,0.00
2018-06-23,11,CTCT,EDG0331,"",2018-06-20,12:10:03.000,1,Y,"",5,0.000,0.00
2018-06-23,11,CTCT,EDG0331,"",2018-06-20,12:10:03.000,1,Y,"",6,0.000,0.00
2018-06-23,11,CTCT,EDG0331,"",2018-06-20,12:10:03.000,1,Y,"",7,0.000,0.00
2018-06-23,11,CTCT,EDG0331,"",2018-06-20,12:10:03.000,1,Y,"",8,0.000,0.00
2018-06-23,11,CTCT,EDG0331,"",2018-06-20,12:10:03.000,1,Y,"",9,0.000,0.00
2018-06-23,11,CTCT,EDG0331,"",2018-06-20,12:10:03.000,1,Y,"",10,0.000,0.00
2018-06-23,11,CTCT,EDG0331,"",2018-06-20,13:30:12.000,2,Y,"",1,1.580,2000.00
2018-06-23,11,CTCT,KAW0111,"",2018-06-20,12:10:03.000,1,N,"",1,0.220,2000.00
2018-06-23,11,CTCT,KAW0111,"",2018-06-20,12:10:03.000,1,Y,"",2,0.000,0.00
2018-06-23,11,CTCT,KAW0111,"",2018-06-20,12:10:03.000,1,Y,"",3,0.000,0.00
2018-06-23,11,CTCT,KAW0111,"",2018-06-20,12:10:03.000,1,Y,"",4,0.000,0.00
2018-06-23,11,CTCT,KAW0111,"",2018-06-20,12:10:03.000,1,Y,"",5,0.000,0.00
2018-06-23,11,CTCT,KAW0111,"",2018-06-20,12:10:03.000,1,Y,"",6,0.000,0.00
2018-06-23,11,CTCT,KAW0111,"",2018-06-20,12:10:03.000,1,Y,"",7,0.000,0.00
2018-06-23,11,CTCT,KAW0111,"",2018-06-20,12:10:03.000,1,Y,"",8,0.000,0.00
2018-06-23,11,CTCT,KAW0111,"",2018-06-20,12:10:03.000,1,Y,"",9,0.000,0.00
2018-06-23,11,CTCT,KAW0111,"",2018-06-20,12:10:03.000,1,Y,"",10,0.000,0.00
2018-06-23,11,CTCT,KAW0111,"",2018-06-20,13:30:12.000,2,Y,"",1,0.210,2000.00
2018-06-23,11,GENE,ASB0661,"",2018-06-19,23:05:29.000,1,Y,"",1,3.066,20000.00
2018-06-23,11,GENE,ASB0661,"",2018-06-19,23:05:29.000,1,Y,"",2,0.000,0.00
2018-06-23,11,GENE,ASB0661,"",2018-06-19,23:05:29.000,1,Y,"",3,0.000,0.00
2018-06-23,11,GENE,ASB0661,"",2018-06-19,23:05:29.000,1,Y,"",4,0.000,0.00
2018-06-23,11,GENE,ASB0661,"",2018-06-19,23:05:29.000,1,Y,"",5,0.000,0.00
2018-06-23,11,GENE,ASB0661,"",2018-06-19,23:05:29.000,1,Y,"",6,0.000,0.00
2018-06-23,11,GENE,ASB0661,"",2018-06-19,23:05:29.000,1,Y,"",7,0.000,0.00
2018-06-23,11,GENE,ASB0661,"",2018-06-19,23:05:29.000,1,Y,"",8,0.000,0.00
2018-06-23,11,GENE,ASB0661,"",2018-06-19,23:05:29.000,1,Y,"",9,0.000,0.00
